review_id,product_id,brand_name,review_score,aspect,clause_sentiment,clause_text
6124,2029044077,CeraVe,5.0,Giao hàng,neutral,giao hàng đầy đủ
6125,2029044077,CeraVe,5.0,Hiệu quả,neutral,Dưỡng ẩm sâu cho da
6126,2029044077,CeraVe,5.0,Hiệu quả,positive,Nhẹ nhàng và phù hợp với da nhạy cảmThẩm thấu nhanh vào daKhông gây nhờn dínhCải thiện kết cấu và vẻ ngoài của da
6126,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,positive,Nhẹ nhàng và phù hợp với da nhạy cảmThẩm thấu nhanh vào daKhông gây nhờn dínhCải thiện kết cấu và vẻ ngoài của da
6127,2029044077,CeraVe,5.0,Hiệu quả,positive,thấm nhanh dưỡng ẩm tốt
6127,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,positive,thấm nhanh dưỡng ẩm tốt
6128,2029044077,CeraVe,5.0,Hiệu quả,neutral,Dưỡng ẩm lâu dài
6128,2029044077,CeraVe,5.0,Hiệu quả,neutral,Dưỡng ẩm sâu cho da
6128,2029044077,CeraVe,5.0,Hiệu quả,neutral,Dưỡng ẩm sâu cho da
6130,2029044077,CeraVe,5.0,Chất lượng/Đóng gói,neutral,Shop giao hàng nhanh đóng gói cẩn thân
6130,2029044077,CeraVe,5.0,Giao hàng,neutral,Shop giao hàng nhanh đóng gói cẩn thân
6130,2029044077,CeraVe,5.0,Dịch vụ/Uy tín,neutral,Shop giao hàng nhanh đóng gói cẩn thân
6130,2029044077,CeraVe,5.0,Dịch vụ/Uy tín,neutral,Cám ơn shop
6131,2029044077,CeraVe,5.0,Dịch vụ/Uy tín,neutral,Mk đặt hôm 12/12 thấy được tặng quà nhg shop gửi về là k có quà
6132,2029044077,CeraVe,5.0,Chất lượng/Đóng gói,neutral,Đóng gói kĩ
6132,2029044077,CeraVe,5.0,Giá cả,positive,săn giá tốt
6132,2029044077,CeraVe,5.0,Dịch vụ/Uy tín,neutral,hi vọng shop bao bên ngoài để nhìn chai được mới hơn
6133,2029044077,CeraVe,5.0,Hiệu quả,positive,Cải thiện kết cấu và vẻ ngoài của da
6133,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu và vẻ ngoài của da
6133,2029044077,CeraVe,5.0,Hiệu quả,positive,Cải thiện kết cấu và vẻ ngoài của da
6133,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu và vẻ ngoài của da
6134,2029044077,CeraVe,5.0,Chất lượng/Đóng gói,positive,đóng gói cẩn thận đắt xa đến năm 2025 mn nên mua tặng Shop 5*
6134,2029044077,CeraVe,5.0,Dịch vụ/Uy tín,positive,đóng gói cẩn thận đắt xa đến năm 2025 mn nên mua tặng Shop 5*
6135,2029044077,CeraVe,5.0,Chất lượng/Đóng gói,positive,Chất lượng: tốt Kết cấu: tan trên da
6135,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,positive,Chất lượng: tốt Kết cấu: tan trên da
6135,2029044077,CeraVe,5.0,Hiệu quả,neutral,Dưỡng ẩm mua đông là hợp lý với da từ thiên dầu tới thường
6135,2029044077,CeraVe,5.0,Hiệu quả,positive,Hiệu quả: tốt Đánh giá nhận xu heiauidjhejjabsbjxjsbbzudibdbd
6135,2029044077,CeraVe,5.0,Giá cả,positive,Hiệu quả: tốt Đánh giá nhận xu heiauidjhejjabsbjxjsbbzudibdbd
6136,2029044077,CeraVe,5.0,Giao hàng,neutral,giao hàng nhanh
6137,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,neutral,Không gây nhờn dính
6138,2029044077,CeraVe,5.0,Hiệu quả,positive,Hiệu quả: được không ạ hồi phục hồi chức năng của mình
6139,2029044077,CeraVe,5.0,Chất lượng/Đóng gói,positive,Chất lượng:Hàng chính hãng
6139,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,neutral,Dùng bôi mặt và body rất phù hợp Kết cấu:Lỏng
6139,2029044077,CeraVe,5.0,Giá cả,neutral,thấm nhanh Mua vào dịp sale nên được tặng rất nhiều quà
6139,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,neutral,thấm nhanh Mua vào dịp sale nên được tặng rất nhiều quà
6141,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,neutral,Kết cấu dạng sữa lỏng
6141,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,neutral,thấm nhanh
6142,2029044077,CeraVe,5.0,Hiệu quả,positive,Chất lượng: chưa dùng Kết cấu: lỏng Hiệu quả: thấm nhanh
6142,2029044077,CeraVe,5.0,Chất lượng/Đóng gói,positive,Chất lượng: chưa dùng Kết cấu: lỏng Hiệu quả: thấm nhanh
6142,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,positive,Chất lượng: chưa dùng Kết cấu: lỏng Hiệu quả: thấm nhanh
6142,2029044077,CeraVe,5.0,Thành phần,neutral,thành phần an toàn
6142,2029044077,CeraVe,5.0,Giao hàng,neutral,giao hàng nhanh
6143,2029044077,CeraVe,5.0,Giao hàng,neutral,Shop giao hàng nhanh
6143,2029044077,CeraVe,5.0,Dịch vụ/Uy tín,neutral,Shop giao hàng nhanh
6143,2029044077,CeraVe,5.0,Hiệu quả,positive,nếu hiệu quả sẽ quay lại ủng hộ shop lần sau
6143,2029044077,CeraVe,5.0,Dịch vụ/Uy tín,positive,nếu hiệu quả sẽ quay lại ủng hộ shop lần sau
6144,2029044077,CeraVe,5.0,Hiệu quả,positive,Chất lượng: Kết cấu: Hiệu quả:
6144,2029044077,CeraVe,5.0,Chất lượng/Đóng gói,positive,Chất lượng: Kết cấu: Hiệu quả:
6144,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,positive,Chất lượng: Kết cấu: Hiệu quả:
6146,2029044077,CeraVe,5.0,Hiệu quả,positive,Hiệu quả dưỡng ẩm xuất sắc
6147,2029044077,CeraVe,5.0,Hiệu quả,positive,dưỡng ẩm tốt
6149,2029044077,CeraVe,5.0,Dịch vụ/Uy tín,neutral,Shop đóng hàng cẩn thận
6150,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,neutral,Thấm nhanh
6150,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,neutral,ko mùi
6151,2029044077,CeraVe,5.0,Hiệu quả,positive,Lotion dưỡng ẩm hài lòng
6152,2029044077,CeraVe,5.0,Hiệu quả,positive,Chất lượng:tuyệt Kết cấu:lỏng Hiệu quả:dưỡng ẩm tốt Tui mua quá nhiều cerave cho làn da khô hạn như đất cát sa mạc này
6152,2029044077,CeraVe,5.0,Chất lượng/Đóng gói,positive,Chất lượng:tuyệt Kết cấu:lỏng Hiệu quả:dưỡng ẩm tốt Tui mua quá nhiều cerave cho làn da khô hạn như đất cát sa mạc này
6152,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,positive,Chất lượng:tuyệt Kết cấu:lỏng Hiệu quả:dưỡng ẩm tốt Tui mua quá nhiều cerave cho làn da khô hạn như đất cát sa mạc này
6153,2029044077,CeraVe,5.0,Hiệu quả,positive,Sữa dưỡng ẩm thích hợp cho da khô
6155,2029044077,CeraVe,5.0,Giao hàng,neutral,giao hàng nhanh
6156,2029044077,CeraVe,5.0,Giao hàng,neutral,Mình ở HN thì giao hàng mất 4 ngày
6156,2029044077,CeraVe,5.0,Chất lượng/Đóng gói,neutral,Lúc mở hộp thì mình thấy vỏ ngoài phồng và hơi méo như trong clip
6156,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,neutral,Lotion thấm nhanh
6156,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,positive,không gây nhờn rít
6156,2029044077,CeraVe,5.0,Hiệu quả,neutral,Thoa xong thấy da được cấp ẩm ngay
6157,2029044077,CeraVe,5.0,Giao hàng,neutral,Giao hàng nhanh giao đủ
6157,2029044077,CeraVe,5.0,Chất lượng/Đóng gói,neutral,đóng gói hơi sơ xài ạ và trai hơi bị méo và có vài chỗ hơi dính bụi
6159,2029044077,CeraVe,5.0,Hiệu quả,neutral,rất có tác dụng
6160,2029044077,CeraVe,5.0,Chất lượng/Đóng gói,neutral,đóng gói chắc chắn
6162,2029044077,CeraVe,5.0,Mùi hương/Kết cấu,neutral,thấm nhanh
6162,2029044077,CeraVe,5.0,Giá cả,neutral,mua giá sale hợp lý và giao hàng nhanh
6162,2029044077,CeraVe,5.0,Giao hàng,neutral,mua giá sale hợp lý và giao hàng nhanh
6166,2028969337,CeraVe,1.0,Mùi hương/Kết cấu,neutral,bôi kem lên da nồng nặc mùi chua của như mẻ
6167,2028969337,CeraVe,1.0,Giá cả,negative,Giá đắt ko dc tặng quà khuyến mãi
6168,2028969337,CeraVe,1.0,Dịch vụ/Uy tín,neutral,shop biết sản phẩm bị lỗi vẫn đóng hàng gửi khách
6169,2028969337,CeraVe,1.0,Dịch vụ/Uy tín,neutral,ngày sản xuất cũng quá lâu rồi đó shop ơi
6170,2028969337,CeraVe,1.0,Hiệu quả,neutral,mua cả dưỡng ẩm cảu CeraVe nữa
6172,2028969337,CeraVe,2.0,Giao hàng,neutral,Lần nào cũng giao hàng có date rất ngắn
6174,2028969337,CeraVe,3.0,Giao hàng,neutral,shop chuẩn bị và giao hàng nhanh
6174,2028969337,CeraVe,3.0,Dịch vụ/Uy tín,neutral,shop chuẩn bị và giao hàng nhanh
6175,2028969337,CeraVe,3.0,Giao hàng,neutral,ship nhanh
6175,2028969337,CeraVe,3.0,Giá cả,neutral,tuy vậy tôi chọn mua sp có khuyến mãi và đặt hàng trong khung thời gian hiệu lực
6175,2028969337,CeraVe,3.0,Giá cả,neutral,nhận hàng lại ko có sp khuyến mãi đi kèm
6177,2028969337,CeraVe,4.0,Giao hàng,neutral,Giao hàng nhanh
6178,2028969337,CeraVe,4.0,Hiệu quả,neutral,đặt lúc 0:25 ngày 8/8 không có hàng tặng kèm được cái có giảm giá
6178,2028969337,CeraVe,4.0,Giá cả,neutral,đặt lúc 0:25 ngày 8/8 không có hàng tặng kèm được cái có giảm giá
6179,2028969337,CeraVe,4.0,Chất lượng/Đóng gói,positive,Chất lượng：
6180,2028969337,CeraVe,4.0,Chất lượng/Đóng gói,neutral,Đóng gói ok
6181,2028969337,CeraVe,4.0,Giao hàng,neutral,Giao hàng date từ 2021
6182,2028969337,CeraVe,4.0,Mùi hương/Kết cấu,neutral,mùi hơi hôi
6182,2028969337,CeraVe,4.0,Hiệu quả,positive,dùng khá tốt vào mùa đông có điều phải dưỡng ẩm ngày lập tức vì hơi khô da
6183,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Sữa rửa mặt dịu nhẹ cho da khô
6184,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Sữa rửa mặt dịu nhẹ cho da khô
6186,2028969337,CeraVe,5.0,Giao hàng,neutral,shop giao hàng đầy đủ
6186,2028969337,CeraVe,5.0,Dịch vụ/Uy tín,neutral,shop giao hàng đầy đủ
6186,2028969337,CeraVe,5.0,Giao hàng,neutral,shiper vui ve hòa đồng
6186,2028969337,CeraVe,5.0,Dịch vụ/Uy tín,positive,mua của shop đúng chính hãng
6187,2028969337,CeraVe,5.0,Hiệu quả,positive,Cải thiện kết cấu và vẻ ngoài của da
6187,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu và vẻ ngoài của da
6188,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Sữa rửa mặt dịu nhẹ cho da khô
6190,2028969337,CeraVe,5.0,Hiệu quả,neutral,Làm cho da cảm thấy tươi mát và dưỡng ẩm
6190,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Sữa rửa mặt dịu nhẹ cho da khô
6190,2028969337,CeraVe,5.0,Thành phần,neutral,Giúp duy trì hàng rào độ ẩm tự nhiên của da
6193,2028969337,CeraVe,5.0,Giao hàng,neutral,Giao hàng nhanh
6193,2028969337,CeraVe,5.0,Chất lượng/Đóng gói,positive,đóng gói cẩn thận
6194,2028969337,CeraVe,5.0,Hiệu quả,neutral,Để lại hiệu ứng dưỡng ẩm trên da
6194,2028969337,CeraVe,5.0,Hiệu quả,neutral,Làm cho da cảm thấy tươi mát và dưỡng ẩm
6194,2028969337,CeraVe,5.0,Thành phần,neutral,Giúp duy trì hàng rào độ ẩm tự nhiên của da
6195,2028969337,CeraVe,5.0,Hiệu quả,positive,Dưỡng ẩm và làm sạch hiệu quả
6195,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Sữa rửa mặt dịu nhẹ cho da khô
6195,2028969337,CeraVe,5.0,Hiệu quả,positive,Cải thiện kết cấu và vẻ ngoài của da
6195,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu và vẻ ngoài của da
6196,2028969337,CeraVe,5.0,Hiệu quả,neutral,Làm cho da cảm thấy tươi mát và dưỡng ẩm
6198,2028969337,CeraVe,5.0,Hiệu quả,positive,Hiệu quả: tốtLàm cho da cảm thấy tươi mát và dưỡng ẩm
6199,2028969337,CeraVe,5.0,Hiệu quả,positive,Cải thiện kết cấu và vẻ ngoài của da
6199,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu và vẻ ngoài của da
6199,2028969337,CeraVe,5.0,Hiệu quả,neutral,Để lại hiệu ứng dưỡng ẩm trên da
6200,2028969337,CeraVe,5.0,Hiệu quả,positive,Công thức nhẹ nhàng không gây kích ứng da
6200,2028969337,CeraVe,5.0,Hiệu quả,positive,Dưỡng ẩm và làm sạch hiệu quả
6201,2028969337,CeraVe,5.0,Thành phần,neutral,Giúp duy trì hàng rào độ ẩm tự nhiên của da
6201,2028969337,CeraVe,5.0,Hiệu quả,positive,Công thức nhẹ nhàng không gây kích ứng da
6202,2028969337,CeraVe,5.0,Thành phần,neutral,Thành phần: Phù hợp cho da thường và da khô
6203,2028969337,CeraVe,5.0,Hiệu quả,positive,Hiệu quả:Công thức nhẹ nhàng và không làm khô da
6203,2028969337,CeraVe,5.0,Giá cả,positive,Giá Cả:Nuôi dưỡng và làm dịu da
6203,2028969337,CeraVe,5.0,Hiệu quả,positive,Thành phần:Dưỡng ẩm và làm sạch hiệu quả
6203,2028969337,CeraVe,5.0,Thành phần,positive,Thành phần:Dưỡng ẩm và làm sạch hiệu quả
6204,2028969337,CeraVe,5.0,Hiệu quả,neutral,Làm cho da cảm thấy tươi mát và dưỡng ẩm
6204,2028969337,CeraVe,5.0,Hiệu quả,positive,Dưỡng ẩm và làm sạch hiệu quả
6205,2028969337,CeraVe,5.0,Giao hàng,neutral,Giao hàng nhanh
6205,2028969337,CeraVe,5.0,Chất lượng/Đóng gói,positive,đóng gói cẩn thận
6206,2028969337,CeraVe,5.0,Thành phần,neutral,BshshhdhdheGiúp duy trì hàng rào độ ẩm tự nhiên của da
6207,2028969337,CeraVe,5.0,Hiệu quả,positive,Cải thiện kết cấu và vẻ ngoài của da
6207,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu và vẻ ngoài của da
6208,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Sữa rửa mặt dịu nhẹ cho da khô
6209,2028969337,CeraVe,5.0,Hiệu quả,positive,Dưỡng ẩm và làm sạch hiệu quả
6209,2028969337,CeraVe,5.0,Thành phần,neutral,Giúp duy trì hàng rào độ ẩm tự nhiên của da
6210,2028969337,CeraVe,5.0,Hiệu quả,positive,Hiệu quả:ok
6210,2028969337,CeraVe,5.0,Giá cả,neutral,Giá Cả:ok
6210,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Thành phần:Sữa rửa mặt dịu nhẹ cho da khô
6210,2028969337,CeraVe,5.0,Thành phần,positive,Thành phần:Sữa rửa mặt dịu nhẹ cho da khô
6211,2028969337,CeraVe,5.0,Giá cả,neutral,Mình pass set này giá 500k vừa nhận hàng ngày 14/10 mới dùng 2 lần
6212,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Sữa rửa mặt dịu nhẹ cho da khô
6212,2028969337,CeraVe,5.0,Hiệu quả,neutral,Làm cho da cảm thấy tươi mát và dưỡng ẩm
6212,2028969337,CeraVe,5.0,Hiệu quả,neutral,Làm cho da cảm thấy tươi mát và dưỡng ẩm
6212,2028969337,CeraVe,5.0,Thành phần,neutral,Giúp duy trì hàng rào độ ẩm tự nhiên của da
6213,2028969337,CeraVe,5.0,Giao hàng,neutral,sản phẩm giao hàng nhanh đúng hạn
6214,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Sữa rửa mặt dịu nhẹ cho da khô
6215,2028969337,CeraVe,5.0,Hiệu quả,positive,Cải thiện kết cấu và vẻ ngoài của da
6215,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu và vẻ ngoài của da
6217,2028969337,CeraVe,5.0,Thành phần,neutral,Thành phần: ưKhông để lại cặn trên da
6217,2028969337,CeraVe,5.0,Hiệu quả,neutral,Làm cho da cảm thấy tươi mát và dưỡng ẩm
6218,2028969337,CeraVe,5.0,Hiệu quả,neutral,Làm cho da cảm thấy tươi mát và dưỡng ẩm
6219,2028969337,CeraVe,5.0,Hiệu quả,negative,ko kích ứng
6220,2028969337,CeraVe,5.0,Hiệu quả,positive,Lần đầu thử dùng hãng này Có hiệu quả sẽ review và mua full size Thiết kế tiện dụng
6221,2028969337,CeraVe,5.0,Hiệu quả,positive,Cải thiện kết cấu và vẻ ngoài của da
6221,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu và vẻ ngoài của da
6221,2028969337,CeraVe,5.0,Hiệu quả,positive,Dưỡng ẩm và làm sạch hiệu quả
6222,2028969337,CeraVe,5.0,Hiệu quả,positive,Cải thiện kết cấu và vẻ ngoài của da
6222,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Cải thiện kết cấu và vẻ ngoài của da
6223,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Sữa rửa mặt dịu nhẹ cho da khô
6223,2028969337,CeraVe,5.0,Hiệu quả,neutral,Làm cho da cảm thấy tươi mát và dưỡng ẩm
6224,2028969337,CeraVe,5.0,Giá cả,neutral,Mua giá sale nên hời
6224,2028969337,CeraVe,5.0,Chất lượng/Đóng gói,neutral,đóng gói chống sốc đầy đủ
6224,2028969337,CeraVe,5.0,Giao hàng,neutral,giao hàng nhanh chóng
6225,2028969337,CeraVe,5.0,Giá cả,positive,săn đc giá tốt nhất các sàn và quà tặng siêu nhiều
6226,2028969337,CeraVe,5.0,Hiệu quả,positive,Cấp ẩm và làm sạch hiệu quả
6226,2028969337,CeraVe,5.0,Hiệu quả,positive,Công thức nhẹ nhàng không gây kích ứng da
6226,2028969337,CeraVe,5.0,Hiệu quả,neutral,Tạo hiệu ứng cấp ẩm trên da
6227,2028969337,CeraVe,5.0,Hiệu quả,positive,Công thức nhẹ nhàng không gây kích ứng da
6229,2028969337,CeraVe,5.0,Hiệu quả,positive,Công thức nhẹ nhàng không gây kích ứng da
6230,2028969337,CeraVe,5.0,Hiệu quả,positive,Cải thiện cấu trúc và diện mạo của da
6232,2028969337,CeraVe,5.0,Hiệu quả,neutral,Tạo hiệu ứng cấp ẩm trên da
6232,2028969337,CeraVe,5.0,Hiệu quả,positive,Cấp ẩm và làm sạch hiệu quả
6233,2028969337,CeraVe,5.0,Hiệu quả,positive,Công thức nhẹ nhàng không gây kích ứng da
6233,2028969337,CeraVe,5.0,Hiệu quả,positive,Công thức nhẹ nhàng không gây kích ứng da
6233,2028969337,CeraVe,5.0,Hiệu quả,positive,Công thức nhẹ nhàng không gây kích ứng da
6233,2028969337,CeraVe,5.0,Hiệu quả,positive,Cấp ẩm và làm sạch hiệu quả
6233,2028969337,CeraVe,5.0,Hiệu quả,positive,Cấp ẩm và làm sạch hiệu quả
6233,2028969337,CeraVe,5.0,Hiệu quả,neutral,Tạo hiệu ứng cấp ẩm trên da
6233,2028969337,CeraVe,5.0,Hiệu quả,positive,Công thức nhẹ nhàng không gây kích ứng da
6233,2028969337,CeraVe,5.0,Hiệu quả,positive,Công thức nhẹ nhàng không gây kích ứng da
6236,2028969337,CeraVe,5.0,Hiệu quả,positive,Cấp ẩm và làm sạch hiệu quả
6237,2028969337,CeraVe,5.0,Thành phần,neutral,Giúp duy trì hàng rào độ ẩm tự nhiên của da
6238,2028969337,CeraVe,5.0,Giá cả,neutral,ko có quà khuyến mãi nên hời bùn
6238,2028969337,CeraVe,5.0,Thành phần,neutral,Giúp duy trì hàng rào độ ẩm tự nhiên của da
6238,2028969337,CeraVe,5.0,Hiệu quả,positive,Cải thiện cấu trúc và diện mạo của da
6238,2028969337,CeraVe,5.0,Hiệu quả,positive,Cấp ẩm và làm sạch hiệu quả
6240,2028969337,CeraVe,5.0,Hiệu quả,neutral,Tạo hiệu ứng cấp ẩm trên da
6244,2028969337,CeraVe,5.0,Giao hàng,neutral,Giao hàng nhanh
6244,2028969337,CeraVe,5.0,Chất lượng/Đóng gói,neutral,đóng gói kĩ
6244,2028969337,CeraVe,5.0,Giao hàng,neutral,shipper dễ thương lắm ạ
6245,2028969337,CeraVe,5.0,Chất lượng/Đóng gói,positive,Chất lượng để sử dụng mới biết được
6246,2028969337,CeraVe,5.0,Thành phần,neutral,Giúp duy trì hàng rào độ ẩm tự nhiên của da
6246,2028969337,CeraVe,5.0,Thành phần,neutral,Giúp duy trì hàng rào độ ẩm tự nhiên của da
6247,2028969337,CeraVe,5.0,Hiệu quả,positive,Cải thiện cấu trúc và diện mạo của da
6248,2028969337,CeraVe,5.0,Hiệu quả,positive,Cấp ẩm và làm sạch hiệu quả
6248,2028969337,CeraVe,5.0,Hiệu quả,neutral,Tạo hiệu ứng cấp ẩm trên da
6249,2028969337,CeraVe,5.0,Hiệu quả,positive,Công thức nhẹ nhàng không gây kích ứng da
6250,2028969337,CeraVe,5.0,Hiệu quả,neutral,Tạo hiệu ứng cấp ẩm trên da
6250,2028969337,CeraVe,5.0,Hiệu quả,positive,Công thức nhẹ nhàng không gây kích ứng da
6252,2028969337,CeraVe,5.0,Giá cả,negative,chưa dùng nên chưa đánh giá chất lượng
6252,2028969337,CeraVe,5.0,Chất lượng/Đóng gói,negative,chưa dùng nên chưa đánh giá chất lượng
6252,2028969337,CeraVe,5.0,Dịch vụ/Uy tín,neutral,vẫn cho shop 5*
6255,2028969337,CeraVe,5.0,Hiệu quả,positive,Cấp ẩm và làm sạch hiệu quả
6261,2028969337,CeraVe,5.0,Giao hàng,neutral,Giao hàng nhanh
6261,2028969337,CeraVe,5.0,Dịch vụ/Uy tín,positive,nhân viên tư vấn nhiệt tình
6262,2028969337,CeraVe,5.0,Hiệu quả,neutral,Tạo hiệu ứng cấp ẩm trên da
6262,2028969337,CeraVe,5.0,Hiệu quả,positive,Cấp ẩm và làm sạch hiệu quả
6263,2028969337,CeraVe,5.0,Chất lượng/Đóng gói,neutral,đóng gói kĩ
6266,2028969337,CeraVe,5.0,Hiệu quả,neutral,Tạo hiệu ứng cấp ẩm trên da
6266,2028969337,CeraVe,5.0,Hiệu quả,positive,Cải thiện cấu trúc và diện mạo của da
6267,2028969337,CeraVe,5.0,Hiệu quả,positive,không kích ứng
6268,2028969337,CeraVe,5.0,Giá cả,neutral,Mà giá lại rẻ nữa
6268,2028969337,CeraVe,5.0,Dịch vụ/Uy tín,positive,Sẽ ủng hộ shop tiếp
6269,2028969337,CeraVe,5.0,Hiệu quả,positive,Giao siêu nhanh Chất lượng: tốt Kết cấu: sữa Hiệu quả: da khô xài ok lắm
6269,2028969337,CeraVe,5.0,Chất lượng/Đóng gói,positive,Giao siêu nhanh Chất lượng: tốt Kết cấu: sữa Hiệu quả: da khô xài ok lắm
6269,2028969337,CeraVe,5.0,Mùi hương/Kết cấu,positive,Giao siêu nhanh Chất lượng: tốt Kết cấu: sữa Hiệu quả: da khô xài ok lắm
6270,2028969337,CeraVe,5.0,Hiệu quả,positive,Công thức nhẹ nhàng không gây kích ứng da
6270,2028969337,CeraVe,5.0,Hiệu quả,positive,Cấp ẩm và làm sạch hiệu quả
6272,2028969337,CeraVe,5.0,Chất lượng/Đóng gói,neutral,Hàng đóng gói kĩ
6276,3070441311,CeraVe,5.0,Hiệu quả,positive,Có cải thiện giảm mụn thiệc nha mn và nó ko có mùi gì hết
6276,3070441311,CeraVe,5.0,Mùi hương/Kết cấu,positive,Có cải thiện giảm mụn thiệc nha mn và nó ko có mùi gì hết
6277,3070441311,CeraVe,5.0,Hiệu quả,positive,Hiệu quả: tốt nha Da dầu mụn sài nay ko bị kích ứng Quà tặng nhiều
6277,3070441311,CeraVe,5.0,Chất lượng/Đóng gói,positive,hơii bụi nhaa Châm chế cho chất lượng sản phẩm
6280,2028967302,CeraVe,1.0,Giá cả,neutral,thua mặt hàng choice với giá thành chỉ vài nghìn
6281,2028967302,CeraVe,1.0,Hiệu quả,positive,Chất lượng:hơi lâu thấm Kết cấu:gel sữa Hiệu quả:không hiệu quả
6281,2028967302,CeraVe,1.0,Chất lượng/Đóng gói,positive,Chất lượng:hơi lâu thấm Kết cấu:gel sữa Hiệu quả:không hiệu quả
6281,2028967302,CeraVe,1.0,Mùi hương/Kết cấu,positive,Chất lượng:hơi lâu thấm Kết cấu:gel sữa Hiệu quả:không hiệu quả
6281,2028967302,CeraVe,1.0,Chất lượng/Đóng gói,positive,vậy giả dụ có người mở rồi thì làm sao đảm bảo đc chất lượng sp nữa
6281,2028967302,CeraVe,1.0,Chất lượng/Đóng gói,neutral,lúc mở ra thì hộp lộn xộn hết cả
6285,2028967302,CeraVe,3.0,Chất lượng/Đóng gói,neutral,ok hết ngoại trừ đóng gói
6287,2028967302,CeraVe,4.0,Giá cả,neutral,Nhận được hàng trong ngày sale
6287,2028967302,CeraVe,4.0,Mùi hương/Kết cấu,neutral,Lotion thấm nhanh
6287,2028967302,CeraVe,4.0,Mùi hương/Kết cấu,positive,mùi ổn
6287,2028967302,CeraVe,4.0,Hiệu quả,neutral,về độ dưỡng ẩm thì phải dùng lâu mới đánh giá được
6287,2028967302,CeraVe,4.0,Giá cả,neutral,về độ dưỡng ẩm thì phải dùng lâu mới đánh giá được
6287,2028967302,CeraVe,4.0,Chất lượng/Đóng gói,neutral,Góp ý với shop nên gói sản phẩm kỹ hơn (quấn ở miệng chai hoặc bọc seal) để tránh sản phẩm ko bị dây ra ngoài
6287,2028967302,CeraVe,4.0,Dịch vụ/Uy tín,neutral,Góp ý với shop nên gói sản phẩm kỹ hơn (quấn ở miệng chai hoặc bọc seal) để tránh sản phẩm ko bị dây ra ngoài
6288,2028967302,CeraVe,4.0,Hiệu quả,neutral,Nhận được duy nhất chai dưỡng ẩm 473ml
6289,2028967302,CeraVe,5.0,Hiệu quả,positive,cấp ẩm ổn
6289,2028967302,CeraVe,5.0,Giá cả,neutral,shopee ngta đánh giá 50 chữ là đc r bên đây bắt 80 chữ chi nhiều dữ dạ để mần chi
6289,2028967302,CeraVe,5.0,Dịch vụ/Uy tín,neutral,shopee ngta đánh giá 50 chữ là đc r bên đây bắt 80 chữ chi nhiều dữ dạ để mần chi
6290,2028967302,CeraVe,5.0,Mùi hương/Kết cấu,neutral,không mùi
6290,2028967302,CeraVe,5.0,Mùi hương/Kết cấu,neutral,thấm nhanh không bết rít
6290,2028967302,CeraVe,5.0,Hiệu quả,neutral,cấp ẩm
6291,2028967302,CeraVe,5.0,Hiệu quả,positive,Cải thiện hàng rào độ ẩm của da
6291,2028967302,CeraVe,5.0,Mùi hương/Kết cấu,negative,thấm nhanh ko gây bết dính
6291,2028967302,CeraVe,5.0,Mùi hương/Kết cấu,positive,Công thức không nhờn
6291,2028967302,CeraVe,5.0,Giao hàng,neutral,giao hàng nhanh
6291,2028967302,CeraVe,5.0,Chất lượng/Đóng gói,neutral,đóng gói rất cẩn thận
